product_name,website,country,category,subcategory,title-href,price,brand,ingredients,form,type,color,size,rating,noofratings
"Milani Everyday Eyes Eyeshadow Collection, Must Have Naturals, 6g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Milani-Everyday-Eyeshadow-Collection-Naturals/dp/B01AFBB82C/ref=sr_1_3032?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677602034&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3032,11700,Milani,,powder,,Must Have Naturals,0.2957353,4.6,333
"Mineral Fusion Eye Shadow, Flash, 0.06 Ounce (Packaging May Vary)",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Mineral-Fusion-Shadow-Flash-Ounce/dp/B0081ZLFKK/ref=sr_1_3999?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598104&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3999,2633,Mineral Fusion,,powder,,Flash,0.03 Pounds,4.5,133
"Mineral Fusion Eye Shadow Trio, Espresso Gold.1 Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Mineral-Fusion-Shadow-Espresso-Gold-1/dp/B002LA24JW/ref=sr_1_4235?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677597209&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4235,3330,Mineral Fusion,,powder,,Espresso gold,0.2 Ounces,4.4,59
"Mineral Fusion Eye Shadow Trio Fragile, 0.1 oz",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Mineral-Fusion-Shadow-Fragile-1-Ounce/dp/B0081ZLGWM/ref=sr_1_4024?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598104&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4024,5399,Mineral Fusion,,powder,,Fragile,,4.4,820
Miss Claire Shimmer Dust - 9A,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Shimmer-Dust-9A/dp/B01KHJPJRC/ref=sr_1_3786?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677599080&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3786,250,Miss Claire,,powder,natural,Multi color,0.11 Pounds,3.6,4
"Miss Claire Shimmer Dust, 8 Pink, 3 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Shimmer-Dust-Pink/dp/B07RW51B8Z/ref=sr_1_3725?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677599257&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3725,250,Miss Claire,,powder,shimmer,8 Pink,4 s,4,6
"Miss Claire Miss Claire Gradient Baked Blusher 4, Orange, 10 s, Orange, 10 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Gradient-Baked-blusher/dp/B07L5RFHSL/ref=sr_1_3685?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677599512&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3685,275,Miss Claire,,powder,shimmer,Orange,,4,93
"Miss Claire Shimmer Dust, 11 Bronze, 3 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Shimmer-Dust-Bronze/dp/B07P3SH632/ref=sr_1_3897?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598464&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3897,295,Miss Claire,,powder,shimmer,11 Bronze,4 s,4,1
"Miss Claire Miss Claire Shimmer Dust 1, White, 3.5 s, White, 3 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claires-Shimmer-Dust-15A/dp/B00X9VBM7C/ref=sr_1_3970?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598288&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3970,295,Miss Claire,,powder,shimmer,White,4 s,3.7,6
"Miss Claire Shimmer Dust 19, Gold, 3 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Shimmer-Dust-Gold/dp/B07RMW31DG/ref=sr_1_3873?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598686&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3873,295,Miss Claire,,powder,shimmer,19 Gold,,3,1
Miss Claire Diamond Shine Powder - Gold,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Claire-Diamond-Shine-Powder/dp/B01K4UD29Q/ref=sr_1_4462?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677595657&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4462,295,Miss Claire,,powder,,Gold,,1,1
"Miss Rose 27 Colors Make Up Glimmer Matte Shimmer Eye Shadow Make Up Tool, Multi, 30 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Colors-Glimmer-Matte-Shimmer-shadow/dp/B07V3KLP48/ref=sr_1_2981?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677602258&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-2981,729,Miss Rose,,powder,shimmer,#MT02,,1,1
"Miss rose Professional Make-Up Bake Eyeshadow, Peach, 5.5 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Miss-Professional-Make-Up-Eyeshadow-Peach/dp/B085LHNKBB/ref=sr_1_2767?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677603267&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-2767,,Miss Rose,,powder,,Peach,,5,1
"Glitter Eyeshadow Powder Waterproof, MojiDecor Beauty Makeup Cosmetic Eye Shadow Diamond Shiny.",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Glitter-Eyeshadow-Waterproof-MojiDecor-Cosmetic/dp/B07BHL6SNP/ref=sr_1_3887?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598686&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3887,14005,Mojidecor,,powder,shimmer,,45 s,3.6,94
Laguna Eyeshadow Quad,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/laguna-eyeshadow-quad-pimprod2038446?sku=2608932,4003.3,NARS,"Synthetic Fluorphlogopite, Caprylic/Capric Triglyceride, Isododecane, Dimethicone, Diisostearyl Malate, Kaolin, Magnesium Myristate, Phenoxyethanol, Tin Oxide, Cetyl Dimethicone, [+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499), Mica, Titanium Dioxide (CI 77891)].",powder,all,Brown,4.8,4.5,2
Orgasm Rising Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/orgasm-rising-eyeshadow-palette-pimprod2036672?sku=2602729,4003.3,NARS," Dimethicone, Isododecane, Polyglyceryl-2 Triisostearate,Triethylhexanoin,Polyethylene,Magnesium Myristate,Caprylyl Glycol,Phenoxyethanol,[+/-(May Contain/Peut Contenir): Bismuth Oxychloride (CI 77163),Iron Oxides (CI 77491, CI 77492, CI 77499),Mica,Titanium Dioxide (CI 77891)]. High Speed Synthetic Fluorphlogopite, Caprylic/Capric Triglyceride, Isododecane,Dimethicone,Diisostearyl Malate,Kaolin,Magnesium Myristate,Calcium Aluminum Borosilicate,Phenoxyethanol,Tin Oxide,Silica,Cetyl Dimethicone,[+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499),Mica,Titanium Dioxide (CI 77891)].",powder,all,Glazed Toffee,13.5,5,4
Duo Eyeshadow - Mad Mad World 3.3g/0.11oz,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Duo-Eyeshadow-World-3-3g-0-11oz/dp/B00B19GI8C/ref=sr_1_3156?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677601670&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3156,5300,NARS,,powder,,,0.1 Pounds,3.1,9
Duo Eyeshadow - Kalahari 4g/0.14oz,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Duo-Eyeshadow-Kalahari-4g-0-14oz/dp/B000T1EIDU/ref=sr_1_2884?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677602656&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-2884,13600,NARS,,powder,,,0.2957353,4.3,12
Mini Biba Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-biba-eyeshadow-palette-pimprod2037991?sku=2606418,2205.9,NATASHA DENONA,"Synthetic Fluorphlogopite, Zinc Stearate, Dimethicone, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexylglycerin, HDI/Trimethylol Hexyllactone Crosspolymer, Silica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Carmine (CI 75470).",powder,all,Dahlia,4.2,4,4
Mini Bronze Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-bronze-eyeshadow-palette-pimprod2037987?sku=2606417,2205.9,NATASHA DENONA,"Synthetic Fluorphlogopite, Zinc Stearate, Dimethicone, Caprylyl Glycol, Ethylhexylglycerin, Hdi/Trimethylol Hexyllactone Crosspolymer, Triethoxycaprylylsilane, Silica, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499).",powder,all,Dark and Stormy,4.2,4.5,2
Mini Glam Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-glam-eyeshadow-palette-pimprod2037989?sku=2606654,2205.9,NATASHA DENONA,"Synthetic Fluorphlogopite, Zinc Stearate, Dimethicone, Mica, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexylglycerin, HDI/Trimethylol Hexyllactone Crosspolymer, Silica, CI 77491/CI 77492/CI 77499 (Iron Oxides), CI 75470 (Carmine).",powder,all,Dark Brown,4.2,5,3
Mini Nude Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-nude-eyeshadow-palette-pimprod2037988?sku=2606653,2205.9,NATASHA DENONA,"Mica, Talc, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Calcium Titanium Borosilicate, Caprylyl Glycol, Ethylhexylglycerin, PTFE, Zinc Stearate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492).",powder,all,Dark Brown,4.2,5,3
Mini Pastel Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-pastel-eyeshadow-palette-pimprod2037996?sku=2607351,2205.9,NATASHA DENONA,"Talc, Mica, Octyldodecyl Stearoyl Stearate, Caprylic/Capric Triglyceride, Cetyl Dimethicone, Dimethicone, Silica, C10-18 Triglycerides, Dimethicone/Vinyl Dimethicone Crosspolymer, Lauryl Dimethicone, Caprylyl Glycol, Ethylhexylglycerin, Laureth-4, Zinc Stearate, Tocopherol, Kaolin, Maltodextrin, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499)Ferric Ammonium Ferrocyanide (CI 77510), Bismuth Oxychloride (CI 77163), Ultramarines (CI 77007), Blue 1 Lake (CI 42090), Carmine (CI 75470), Yellow 5 Lake (CI 19140).",powder,all,Dark Brunette,4.2,4.5,2
Mini Retro Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-retro-eyeshadow-palette-pimprod2037990?sku=2606658,2205.9,NATASHA DENONA,"Calcium Sodium, Borosilicate, Talc, Octyldodecyl Stearoyl, Stearate, Diisostearyl Malate, Silica, Mica, Caprylyl Glycol, Ethylhexylglycerin, Tin Oxide, PTFE, Zinc Stearate, Calcium Titanium, Borosilicate, Synthetic, Fluorphlogopite, Aluminum Calcium Sodium, Silicate, Calcium Aluminum, Borosilicate, Silica, Alumina.",powder,all,Date Worthy,4.2,5,1
Mini Xenon Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-xenon-eyeshadow-palette-pimprod2037986?sku=2606652,2205.9,NATASHA DENONA,"Isododecane, Cetearyl Ethylhexanoate, Caprylyl Glycol, Ethylhexylglycerin, Isopropyl Titanium Triisostearate, Polymethylsilsesquioxane, C20-24 Olefin, CI 77499 (Iron Oxides).",powder,all,Deep Brown,4.2,5,4
Mini Zendo Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/mini-zendo-eyeshadow-palette-pimprod2037992?sku=2606659,2205.9,NATASHA DENONA,"Synthetic Fluorphlogopite, Zinc Stearate, Dimethicone, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexylglycerin, HDI/Trimethylol Hexyllactone Crosspolymer, Silica, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides), CI 77492 (Iron Oxides), CI 77499 (Iron Oxides), CI 77007 (Ultramarines), CI 75470 (Carmine).",powder,all,Deep Brown,4.2,4,1
Pastel Eyeshadow Palette,Sephora,India,eyes,eyeshadow,https://sephora.nnnow.com/natasha-denona-pastel-eyeshadow-palette-JY27S21V62P,3900,Natasha Denona,Mica Dimethicone Titanium Dioxide (Ci 77891) Squalane Silica Trimethylsiloxysilicate Hydrogenated Styrene/isoprene Copolymer Carmine (Ci 75470) Zinc Stearate Caprylyl Glycol Ethylhexylglycerin Blue 1 Lake (Ci 42090) Octyldodecyl Stearoyl Stearate Boron Nitride Dimethicone/vinyl Dimethicone Crosspolymer Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate 24 M Laureth-4,powder,matte,Assorted,19.25,4.07,7
Glam Face & Eye Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/glam-face-eye-palette-pimprod2038003?sku=2606197,5065.4,NATASHA DENONA,"Isostearyl Neopentanoate, Mica, Polyurethane 44, Copernicia Cerifera Cera/Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Silica, Dimethicone, Triethoxycaprylylsilane, Synthetic Fluorphlogopite, Aluminum Hydroxide, CI 77891/Titanium Dioxide, CI 77492/Iron Oxides, CI 77491/Iron Oxides, CI 15850/Red 7 Lake, CI 77499/Iron Oxides, CI 75470/Carmine, CI 42090/Blue 1 Lake, CI 19140/Yellow 5 Lake.",powder,all,Black,13.74,4.3,10
Bronze Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/bronze-eyeshadow-palette-pimprod2037978?sku=2606187,5637.3,NATASHA DENONA,,powder,all,Amber Sparkle,4.2,4.5,4
"NOTE Professional Eyeshadow 105, Multicolor, 10g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Note-Professional-Eyeshadow-105-Multicolor/dp/B00UZ9899U/ref=sr_1_3124?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677601670&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3124,1599,NOTE,,powder,,Multicolor,10 s,4.7,5
"NYN Noyin 18 Multicolor Eyeshaow, 18 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYN-Noyin-18-Multicolor-Eyeshaow/dp/B08ZLV2GXP/ref=sr_1_4608?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677595104&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4608,399,NYN,,powder,natural,Multi color,,4,1
"NYX Professional Makeup Loose Pearl Eyeshadow, Silver, 0.192 Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Pearl-Loose-Eyeshadow-Silver/dp/B001R66FFA/ref=sr_1_3912?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598464&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3912,3156,NYX,,powder,shimmer,Silver,0.05 Pounds,3.2,9
NYX Eye Shadow Base Primer ESB02 - White Pearl,Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Shadow-Base-Primer-ESB02/dp/B014IOA8SC/ref=sr_1_3962?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598288&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3962,4000,NYX,,powder,,,0.04 Pounds,4.2,120
NYX Eye Shadow Base Primer ESB03 - Skin ToneBeauty Cafï¿½ï¿½ï¿½ï¿½ï¿½,Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Eyeshadow-Base-Primer-SKIN/dp/B014INQVQG/ref=sr_1_3387?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677600772&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3387,5639,NYX,,powder,,,,4.7,11
NYX Pearl Loose Eyeshadow - Baby Blue LP08,Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Pearl-Loose-Eyeshadow-Baby/dp/B002K4TTS8/ref=sr_1_3990?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598104&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3990,6142,NYX,,powder,shimmer,Blue,,4.1,4
NYX Waiting For Tonight Palette 2.65 oz.,Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Waiting-Tonight-Palette-2-65/dp/B0093QBWDQ/ref=sr_1_4812?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677593338&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4812,7911,NYX,,powder,glossy,Black,,3.8,43
NYX Smokey Look Kit 9 eyeshadows /2 lip colors,Amazon,India,eyes,eyeshadow,https://www.amazon.in/NYX-Smokey-Look-eyeshadows-colors/dp/B00329YARA/ref=sr_1_3900?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598464&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3900,,NYX,,powder,,,,3.9,36
Ultimate Eyeshadow Palette Brights,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/ultimate-eyeshadow-palette-brights-pimprod2036027?sku=2301918,1470.6,NYX Professional Makeup,,powder,all,Warm Brown,9.6,4.1,955
Ultimate Eyeshadow Palette Warm Neutrals,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/ultimate-eyeshadow-palette-warm-neutrals-pimprod2036028?sku=2301917,1470.6,NYX Professional Makeup,,powder,all,White,9.6,4.1,955
Sparklights Topper,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/sparklights-topper-pimprod2036102?sku=2602707,1470.6,Ofra Cosmetics,"Talc, Caprylic/Capric Triglyceride, Diisostearyl Malate, Zinc Stearate, Boron Nitride, Phenoxyethanol, Ethylhexyglycerin, Mica, CI77891, CI77491, CI77491, Calcium Sodium Borosilicate.",powder,all,Nude Matte,4.2,4.3,28
Cocoa Nudes Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/cocoa-nudes-eyeshadow-palette-pimprod2037573?sku=2605386,1470.6,Pacifica,"Oatmilk, Chocolate Bloom, Bittersweet, Cardamom, Cinnamon, Fudge: Mica, Silica, Magnesium Myristate, Isononyl Isononanoate, Diisostearyl Malate, Octyldodecyl Stearoyl Stearate, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate (Vitamin E), Theobroma Cacao (Cocoa) Seed Butter, Kaolin, Iron Oxides (CI 77492, CI 77491, CI 77499), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742).",powder,all,,9.6,5,4
Cosmic Reflect Hemp Infused Eyeshadows,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/cosmic-reflect-hemp-infused-eyeshadows-pimprod2008260?sku=2548229,1552.3,Pacifica,"Cosmic, Worldly, Crystal Flower, Chocolate High, Delphi Shades: Mica, Magnesium Myristate, Diisostearyl Malate, Caprylic/Capric Triglyceride, Octyldodecyl Stearoyl Stearate, Silica,Oryza S Ativa (Rice Germ ), Tocopheryl Acetate (Vitamin E), Phenoxyethanol, Ethylhexylglycerin, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Tin Oxide, Calcium Sodium Borosilicate.",powder,all,,12.6,4.5,172
"Pacifica Beauty 10 Well Eye Shadow, Pink Nudes, 0.2 Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Pacifica-Beauty-Shadow-Nudes-Ounce/dp/B071WQMP29/ref=sr_1_3293?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677601134&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3293,5399,Pacifica,,powder,matte,Pink nudes,0.2957353,4.5,2056
Palladio Beauty Lash Obsessed Mascara - Black,Amazon,India,eyes,mascara,https://www.amazon.in/Palladio-Beauty-Mascara-Lash-Obsessed/dp/B00YYV8GT8/ref=sr_1_1004?crid=1NGBA87L3BLU4&keywords=mascara&qid=1677634369&refinements=p_n_feature_seven_browse-bin%3A58769430031&rnid=58769385031&s=beauty&sprefix=%2Cbeauty%2C2036&sr=1-1004,2911,Palladio,,powder,,Black,12,4.4,291
"Palladio Eyeland Vibes Eyeshadow Palette, Horizon",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Palladio-Eyeland-Eyeshadow-Palette-Horizon/dp/B0799QZQ46/ref=sr_1_3560?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677600213&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3560,3408,Palladio,,powder,shimmer,Horizon,,4.2,97
"Physicians Formula Shimmer Strips Extreme Shimmer Shadow & Liner - Platinum Eyes, Multicolor, 3 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Physicians-Formula-Enhancing-Extreme-Shimmer/dp/B018B8Q98Y/ref=sr_1_4501?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677595484&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4501,2799,Physicians Formula,,powder,shimmer,Multicolor,0.1 s,4.4,145
"Physicians Formula Shimmer Strips All-in-1 Custom Nude Palette for Face & Eyes, Warm Nude, 0.26 Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Physicians-Formula-Shimmer-Strips-Palette/dp/B00HWFCJJ6/ref=sr_1_4356?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677596848&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4356,5499,Physicians Formula,,powder,shimmer,Beige,,4.6,1068
"Physicians Formula The Healthy Eyeshadow - Canyon Classic, Multicolor, 6 g",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Physicians-Formula-Healthy-Eyeshadow-Multicolor/dp/B07MDK2XVX/ref=sr_1_3277?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677601134&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3277,,Physicians Formula,,powder,,Multicolor,20,4.3,199
On Point Eyeshadow Palette,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/on-point-eyeshadow-palette-pimprod2034330?sku=2598321,1797.4,Pï¿½,"Mica, Oryza Sativa (Rice) Extract, Boron Nitride, Lauroyl Lysine, Silica, Zinc Stearate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, Aluminum Dimyristate, Triethoxycaprylylsilane, Disodium Stearoyl Glutamate, Caprylic/Capric Triglyceride, Lactobacillus/Punica Granatum Fruit Ferment Extract, Glycerin, Curcuma Longa (Turmeric) Root Extract, Leuconostoc/Radish Root Ferment Filtrate. Manganese",powder,all,Frozen Island,4.8,4.9,205
Preyansh Fashion Makeup Kit - 10 Eye Shadows Palette 4 Lip Colour 2 Compact Powders 2 Blushers With 7Pcs Makeup Brush Set(Pink) And 2Pcs Blender Puff,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Preyansh-Fashion-Makeup-Kit-Blushers/dp/B08L3S91Y5/ref=sr_1_3125?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677601670&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3125,399,Preyansh,,powder,,Multi-colored,,3.9,54
Pure Vieï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Professional 78 Colors EyeShadow Palette Makeup Contouring Kit - Ideal for Professional as well,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Pure-Professional-EyeShadow-Palette-Contouring/dp/B01A513SL6/ref=sr_1_3783?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677599080&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3783,7999,Pure,,powder,glossy,Black,,5,7
The Upcycle Eyeshadow Palette / Cool Crew Nude,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/upcycle-eyeshadow-palette-cool-crew-nude-pimprod2025935?sku=2582738,2777.8,PYT Beauty," Mica, Boron Nitride, Silica, Oryza Sativa (Rice) Starch, Isotridecyl Isononanoate, Octyldodecyl Stearoyl Stearate, Magnesium Myristate, Magnesium Stearate, Helianthus Annuus (Sunflower) Seed , Tocopherol, Phenoxyethanol, Caprylyl Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 40 Lake (CI 16035), Yellow 5 Lake (CI 19140).",powder,all,,7.2,4.7,84
The Upcycle Eyeshadow Palette / Rowdy Rose Nude,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/upcycle-eyeshadow-palette-rowdy-rose-nude-pimprod2025934?sku=2584893,2777.8,PYT Beauty," Mica, Boron Nitride, Silica, Oryza Sativa (Rice) Starch, Isotridecyl Isononanoate, Octyldodecyl Stearoyl Stearate, Magnesium Stearate, Helianthus Annuus (Sunflower) Seed , Tocopherol, Magnesium Myristate, Phenoxyethanol, Caprylyl Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 40 Lake (CI 16035), Ultramarines (CI 77007), Manganese Violet (CI 77742).",powder,all,,7.2,4.4,22
